"contrast","sub","ses","task","run","muvi","start_TR","end_TR","dim4","ISC_flavour","JU","D_bins","n_bins","n_muvis","n_sub","tc_mean_unfolded"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",35,2,6,36,9,"c(1.79900481735893, 0.187566647841159, -1.06994343827636, -1.10464577602396, 0.821677521659165, -0.124432185671249, 0.41949083275131, 0.0113939325528933, 0.546534006322407, 0.984338420083922, -0.938730670158768, -1.53225410843947)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",35,3,6,36,9,"c(0.920797173593666, 0.846271312606197, -1.8032660395942, -0.579088674289167, 1.19610925345593, -0.0520398432753228, 0.26980260380364, 1.32576878254953, 0.291774162154662, -0.199918366134356, -1.06277405887697, -1.15343630599359)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",35,4,6,36,9,"c(2.17703661378985, -0.851430024377385, -0.8534163258268, -1.19565783172296, 0.699327682036265, 1.25269240575645, -0.0326313405665806, 0.311818813956162, 0.238326606486014, -0.267895469496354, -0.740769884307665, -0.737401245726972)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",35,5,6,36,9,"c(0.376539330447315, -1.35216251251718, 0.781409057537113, 1.76818995745781, 0.24878644608258, 1.28965813551688, 0.131772328368049, -1.51882941730812, -0.324998906367558, -0.614555195772892, 0.0821789799932257, -0.867988203437232)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",35,6,6,36,9,"c(-1.35082870102335, 0.26299712744024, -1.57502622011437, 0.296827100481835, 0.106247496407648, -0.892649979335134, 1.67692915583284, 0.583346116850795, 0.395761808035493, -0.302648083525251, -0.602806383850653, 1.40185056279989)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",65,1,6,36,9,"c(0.397567749342903, 0.119801663547563, -1.45684415430325, -0.637969488756669, 0.0410645241083304, -0.676036886274514, -1.11075214181214, -0.0217447418023002, -0.787993273828002, 1.65852453477122, 0.94366814290444, 1.53071407210242)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",65,2,6,36,9,"c(1.13230644158697, 0.804283302200335, -0.756486979144087, -0.273475174125128, -0.916572134794159, 0.357055425760264, 0.429945275087545, -1.57190243391721, -0.572662875645807, 1.19294881645173, 1.31901080270884, -1.14445046616924)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",65,3,6,36,9,"c(-0.133946408915548, 1.53580876682756, -1.40943737137865, -0.698132692082478, 0.364113054219317, 0.996987805312726, -1.09269829411292, 0.00301600004233109, -0.908155270691092, -0.510907371375483, 0.210555642356462, 1.64279613979776)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",65,4,6,36,9,"c(-1.46867594024784, 1.1139002602127, -1.07309674223417, 0.327468414389891, 1.34523828136854, 0.902925808416872, -1.30456959425716, -0.111207733568401, 0.539365019678798, -1.14917533914524, 0.377980315042549, 0.499847250343423)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",65,5,6,36,9,"c(0.179828346945111, 0.205952849740676, 0.0167658923427185, -0.926908752517718, -0.22589643334437, 0.994112498795914, 1.91441222335943, -1.26771933145509, -0.578248401491462, -0.353597663268172, -1.26273941378603, 1.30403818467902)"
"Motion","sub_09","ses_02",3,1,"M13lightD.avi",42,54,190,"ANOVA_M_S",65,6,6,36,9,"c(-1.02833698923442, 0.490957822411218, -2.26023388764676, 0.262027752714854, 0.250525454523909, 1.30107140062828, -0.591892659702699, -0.299809022313959, 0.330112921709939, -0.450503468780372, 1.10826413600896, 0.887816539681015)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",35,1,6,36,9,"c(0.967968129449377, -0.673356130005241, -0.902839458335551, 0.630734939749533, 0.399051065764502, -0.0314302892427077, 0.630266429793841, 1.92004151447553, 0.504626294640582, 0.0790990178042315, -1.7062493826867, 0.52017609169875, 0.0358523702127659, -2.04228227475669, -0.563194271585055, -0.830052497918331, 0.258614688282686, -0.0022273657766306, -0.850484852822264, 1.65568598125733)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",35,2,6,36,9,"c(-0.0731473327664743, -1.45309700956131, -0.463489278241263, 0.129136872814862, 0.807010056267001, -1.0605535843846, -0.585478751642389, 1.92689491821313, -0.0424457882882662, -0.821954431565994, 0.716394755959072, 1.50397802995731, -2.07194415053026, -0.322267936677366, 0.0340572779356043, 0.965305420706167, 0.690314342956913, -0.977258574566476, 0.585166106946493, 0.513379056467802)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",35,3,6,36,9,"c(0.679829601067989, -0.78800195520231, -1.18695707098425, -0.166681093502211, 0.28935916458467, 0.412095957161033, 0.14754520450034, 1.79219986346891, 0.707946507917022, -1.23505791342499, -0.395433023640377, 1.02324101375997, -2.42940032105724, -0.0189344441187034, -0.209773090086388, 0.643578614172082, -0.318681724825169, -0.942304433605057, 0.538323440959259, 1.45710570285538)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",35,4,6,36,9,"c(0.917021779999269, -0.82459310878807, 0.887934900458962, -0.8486138087516, -0.391364448708798, -0.130501978504318, 0.0607502468983635, 0.408532874262354, -0.777033045705896, -0.479845672083711, 0.682451909952017, 2.42336130755147, -1.24765832438777, -1.32941831743015, -1.15321988970859, 0.881462595588595, 0.258119724463424, -1.14523727513169, 0.820106233403921, 0.987744296622255)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",35,5,6,36,9,"c(0.926186788063218, -0.194025792414654, 1.73147659125845, -1.43024762095254, -0.122943165933127, 0.16072429263839, 0.739633138684917, -1.09649181589878, 0.172650342009346, -1.60556806312326, 0.067723182789625, 2.02748101927208, -0.472950346292262, -0.343772469904006, 0.174088167251472, -0.442799579829546, -0.691073627042541, -1.33340162646101, 1.19961623118422, 0.53369435469998)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",35,6,6,36,9,"c(-0.283745694217463, -0.914747852016617, 1.05584854225601, 0.266555354288552, 0.359447424026393, 0.301798320237963, 0.195340946972304, 0.425342308640397, -0.445275364763561, -0.950472997330372, -0.78582255864383, 3.05875636856553, -2.24458049012926, -0.231868859145425, 0.314760101250144, -0.29207033420772, 0.116409587278163, -0.200527061626405, 0.0279262724250878, 0.226925986140138)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",65,1,6,36,9,"c(-0.701350315625032, 0.330263850813137, -0.207997660317528, -2.32938664813852, -0.702500804345998, -0.390696840539614, 0.711597743940639, -0.49573786129943, -0.96571276000985, 0.589212285886559, 0.515104996452331, -0.175179610878213, 1.85095408599642, -1.53165747899623, -0.428684403357418, 0.167681570498601, 0.403674630003287, 1.26829440212983, 0.969397142067757, 1.12272367571925)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",65,2,6,36,9,"c(-0.295496274253802, -0.239398530381026, 2.16275047950814, -0.278626423153866, 0.42564866073929, -1.7748574547615, -0.718772746177492, -0.959087920879421, -0.589395375788164, 1.41150831981151, -0.0163755342411108, 1.77865346830888, 0.0625534647055011, -0.791278751440882, 0.168021418047462, -1.07194208448326, 0.224290159339133, -0.645982606230136, 1.24292875792304, -0.0951410265923112)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",65,3,6,36,9,"c(1.23441786934785, -0.182117993928387, 0.051147459913903, -1.14477333035969, 0.139167286782709, -1.50859358668214, 0.188991740412787, -1.0496375294409, -0.714247886141463, -0.654907217501331, 2.06926518993019, 0.662362649138473, 1.11176689686098, 0.0379913596911183, -0.848023529391201, 1.2679792535956, -1.24459235163539, -0.880477015295056, 0.536034347864812, 0.928246386837162)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",65,4,6,36,9,"c(0.257384177237542, 0.640875952136335, -1.48679580583962, -0.607835586803581, 0.935679802407975, 0.295770667682836, -0.211875474336041, -1.9371870962567, -0.519541093338588, 1.20840297042093, 0.905662008148042, 2.10810209877235, 1.15244695502825, 0.297290838089648, -0.340976666608333, -0.313969344129543, -0.172333542372697, -0.911923105732009, 0.00285766717808456, -1.30203542168489)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",65,5,6,36,9,"c(1.97214657689792, 1.2609377095138, -1.10978862815889, -0.743424901875402, 0.451631321797425, -0.197172385071423, 0.05132309488922, -1.03264994044271, 0.408438225897536, 0.650389485344942, 0.369265051075802, 1.57981200276181, 1.25920150884214, -0.104960005535945, -0.464809748799291, -0.509780912668968, -1.01538527950153, -1.32450124742702, 0.0302648489767714, -1.53093677651613)"
"Motion","sub_09","ses_02",3,1,"M16pencilD.avi",75,95,190,"ANOVA_M_S",65,6,6,36,9,"c(1.18374050555646, 1.04038327146543, -0.542702235775519, 0.0974085979633176, 0.494089891252895, -0.722713088626069, 0.470262206115016, -1.6405720396962, 0.195261549746839, 0.0799728987525949, -0.45539632472002, 1.95439796675761, 1.22274893231547, -1.10899677187014, -1.79748754372847, 0.263626206973231, 0.635860916549456, 0.453545105919072, -0.625546462189258, -1.1978835827617)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",35,1,6,36,9,"c(-1.37323140057541, -1.15181717278379, 2.16016204481889, -1.58443595248375, 0.519292527403234, 0.42116333209699, -0.640859301880318, -0.180657004286527, -0.00662149609081386, 1.04105078400274, 0.888555283814809, -0.00704174218127411, -0.773791031376688, 0.268484114428463, 0.419747015093425)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",35,2,6,36,9,"c(-0.837228604995185, -0.648697597561747, 2.01362534007153, -0.138095593394426, -1.81109500253535, -0.465594704020444, 0.590084035732785, -0.844803084508979, 0.780519913204767, -0.539879923414553, 0.539140483572836, 1.32776398329711, -0.911213898655333, 0.388582477234206, 0.556892175972808)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",35,3,6,36,9,"c(-0.859416068519676, -0.432904096763988, 1.43246682484487, 0.259629467791893, -1.71237242385416, -0.126734483196476, -0.401655507801817, -0.873337301867462, 0.509819978474579, 0.879547260646637, 1.89124861073064, 0.772562579150409, -1.34965725410981, -0.158116639270117, 0.168919053744477)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",35,4,6,36,9,"c(0.925721533576799, 0.928812564411969, -0.238481274426344, -0.117383247348426, -0.694540854162691, 1.18937617410048, 1.32613268015221, -0.518614278534178, 0.413921324819719, -0.793236933664476, 0.105225302487059, -1.52007410727118, -1.95146717862512, -0.201670431047586, 1.14627872553179)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",35,5,6,36,9,"c(0.948596457357107, 1.7817007968117, -1.13872976208231, -1.01099985159163, -1.05773889249628, 1.32650971757634, -0.361011821588746, 0.777559735108687, 0.0130998314882154, 0.600356121453766, -0.931273928792597, -0.260583225680277, 0.535790142378513, -1.52335758167967, 0.300082261737165)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",35,6,6,36,9,"c(-1.89106337261024, 0.0383563379452594, 0.0266067141970758, -0.142638613129912, -0.261903278295807, 2.87392975566599, -0.222109027683563, 0.1144306436763, 0.889901662065284, 0.166855699923699, 0.366875051976879, -0.365784441783416, -0.309869764836232, -0.679761899337655, -0.603825467773645)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",65,1,6,36,9,"c(0.258093873842155, 2.1401328544521, 0.832739864736784, -0.675724891709191, 0.421850170713631, -0.0924583873426582, -1.50519963755962, -0.271980391261495, -1.23571556514018, -0.755917528499648, -0.0958201294391171, -0.743278101994116, 1.11967078822811, -0.587345539779673, 1.19095262075291)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",65,2,6,36,9,"c(-0.20577701660632, 0.958431861386924, 2.80037193517794, -0.355040786685382, 0.247314349156869, 0.735217959801979, -1.53544929383713, -0.375279079281954, -0.476379311013675, -0.304605590184976, -0.147599648036565, -0.455573303947366, 0.553010744995676, -0.518005089861365, -0.920637731064646)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",65,3,6,36,9,"c(0.430538504024522, 0.252093948749845, -1.07881480013818, 1.03068257166841, 0.00794570992682228, -0.942966706926937, -1.76626580759702, 0.806493274304409, 1.29594926382764, -1.24692394654977, -0.541345505512769, -0.596290922801567, 1.47048953226834, -0.0268902879928162, 0.905305172749059)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",65,4,6,36,9,"c(1.94439222894731, 0.10782015938911, -0.742490755504947, 0.424007821024837, -0.965535211751423, -0.731236321578219, -2.02724606941347, 0.947213606957019, 0.24428436717489, -0.782220119844995, -0.440784139579535, 0.0106863424776225, 1.12461236706211, 0.932683832619331, -0.0461881079796655)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",65,5,6,36,9,"c(0.648852818674545, 1.23245523154337, 0.735137076967405, 0.674791498757072, -1.90342249941033, -1.07197094860598, -1.15388018904967, -0.155478908850589, 0.148946077601066, -0.586028222304585, -0.965995350073224, 1.24809332072288, 1.15930948025695, -0.612021156838346, 0.601211770609475)"
"Motion","sub_09","ses_02",3,1,"M18removerD.avi",119,134,190,"ANOVA_M_S",65,6,6,36,9,"c(0.14233154667341, 0.687626641016031, 0.428075849338249, 1.2162365380102, -0.421144315733989, 0.715019685178771, -1.93193122491952, -0.935105579806921, -0.926094430500644, -0.167856900963776, -0.539704909016345, 0.857443922238199, 1.91651192420468, -0.0616660570931852, -0.979742688625139)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",35,1,6,36,9,"c(-0.0253152959406371, -1.2375234649689, 1.59915547147797, -0.433877955487405, 0.453575113413574, 0.0879364503057613, -1.66770490762442, -0.213622021726075, -1.33061170560257, 0.712051189363536, -0.190770335765629, -0.120173460351295, 2.57575678212769, 0.347693871716665, 0.256684511056709, -0.608702411083828, -0.367690280230358, 0.163138449319198)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",35,2,6,36,9,"c(0.226847533807627, -0.201067528974866, 0.994675412675997, 1.90043594430398, -1.13512500083905, -0.587039246067439, -2.27428523333226, -0.424033007040041, -0.419245239342089, 0.508409780178269, -1.06519643756077, 0.0998812451290352, 1.68139567953905, 0.416834861094639, 0.337805972962857, -0.400937387980156, -0.281996614777313, 0.622639266222531)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",35,3,6,36,9,"c(0.422248376160784, -0.166696148431496, 0.548974852926581, 1.524684085656, -0.415391551151102, -0.698851946782196, -2.21254776891953, -0.45210391462544, -0.925239934468835, 1.35701266113541, -1.00577512776196, -0.180352603365754, 1.95630957012416, 0.103395913431484, -0.129720968731645, -0.00834848466799505, -0.479644790932807, 0.762047780404333)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",35,4,6,36,9,"c(1.39499452399985, 0.704308583323336, 0.27698756279472, 1.05628466911416, -0.438481264104469, -0.634055004205356, -1.58065482479517, 0.646527098523162, -0.948187582298228, -0.649152043572054, -1.28485849204752, 0.173716029611999, 1.22755263073875, 0.634337835009236, 0.527348724479113, -1.88937151692238, -0.237067782953353, 1.01977085330418)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",35,5,6,36,9,"c(0.282503274021011, -0.282515416250032, 0.00854790437497869, 0.306579665225784, 0.912333585110847, -1.9886747310309, -2.4155010638646, -0.456130403344376, 0.190193851686521, 0.82161014775224, -0.48901066010998, 0.304695670974659, 0.165512747495668, 0.109348042684797, 1.10444583403072, -0.536049955147045, 0.143857306892077, 1.81825419949762)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",35,6,6,36,9,"c(0.743762791073775, 1.86614132912046, 0.121541749391973, 1.85847444115078, -2.33277288030989, -0.820914294530351, -0.31227008984574, -0.328902988160131, 0.0689458868163099, 0.655025319719408, -0.078742816966341, -0.0542877193263071, -0.480134443624438, 0.929316354830445, 0.0785674131657805, -1.11637434037583, -0.216028819598151, -0.581346892531801)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",65,1,6,36,9,"c(1.30924213378618, 0.167816350311596, -0.569030492013072, 0.815518453874651, 2.49264057398997, -0.421078912209033, 1.10473291572095, -0.291261352813739, -0.345717793038679, -0.96357108618637, -1.05767515726138, 0.416063762299083, -1.64154384201039, -0.820812538916349, 0.364514170870961, -0.0150353795449029, -0.812469327750536, 0.267667520891054)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",65,2,6,36,9,"c(0.258078419653543, -0.455858085782641, -0.177252576367941, 1.00348658319212, 2.76322542889362, 0.177585514081641, -0.129990393595509, -0.775493827109338, 0.324143262199997, -0.778581282339351, 0.0736123487863419, 1.54458072204043, -0.976826725235446, -0.478431824243214, 0.187102360350011, -0.6533552083922, -1.60035563160906, -0.30566908452302)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",65,3,6,36,9,"c(-0.315770505525332, -0.331501461229994, -0.269572324237979, -2.47082525327234, 1.18455781727934, -0.131721895999173, -0.0532171506492617, -0.381751696756778, 0.206391537695891, -0.810790189589822, 0.302375115566066, 2.68318299645396, 0.235151629062202, -0.073536572634197, 0.0397093162653053, 0.593133484121827, -0.73032754672726, 0.324512700177565)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",65,4,6,36,9,"c(-0.475896252371075, 0.624181432448748, 0.895121859298896, -1.21656501238442, 1.34384360057519, 0.986594839309783, -1.72910405110234, -0.901058277487342, -0.30232914849259, -1.57935569318544, 1.14744891871372, 0.00397273501339529, 0.106723463936783, -0.827860937506385, 0.651199361236854, 1.12705015706345, 0.853248406613955, -0.707215401681165)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",65,5,6,36,9,"c(0.928973673183736, -0.560558560968124, 1.58076804138858, -1.94237097800667, 0.685426292399829, -0.230843964516882, -0.127486752480201, -1.54938564724297, -1.29586043293353, -0.510474121217541, -0.00549032867725632, 1.37273569547299, -0.231462851755982, 0.283315601285739, 0.787614988133348, -0.0829968627186363, -0.451666597821989, 1.34976280647558)"
"Motion","sub_09","ses_02",3,1,"M19sandwichD.avi",149,167,190,"ANOVA_M_S",65,6,6,36,9,"c(-0.5608230909865, -0.30055404606706, -0.139593906334107, -1.0889116529601, 1.44512973635988, 0.333962065457185, -1.54191598652216, -1.51987206942963, -0.697194293566718, -0.866796343316194, 0.222987867037711, 1.45233155191558, 0.266473464513113, 1.01267531136068, 1.92978784777423, 0.433054541538627, -0.303193627355868, -0.0775473694186778)"
"Motion","sub_09","ses_02",3,1,"M22shirtD.avi",170,190,190,"ANOVA_M_S",35,1,6,36,9,"c(-0.803319185622032, -0.263568517430179, -0.140734085356005, -0.329102438977726, 0.569473801466847, -1.14317727257721, -0.330905265805186, 0.278028323521847, 0.0155536456670056, 0.54208297716839, -0.444303519946827, 1.56878880206298, -1.69087397818266, -0.550159250911115, 0.0302120158367191, 0.331196246058838, 2.51759057033716, -1.01275482064058, 1.5197576035779, -0.663785650248238)"
